chr13_1395,6145,1251,666,3,9
chr13_1396,5722,1290,742,8,4
chr13_1397,6413,1369,305,2,3
chr13_1398,6893,1547,987,3,14
chr13_1399,5506,1270,637,4,2
chr13_139,6020,1784,727,8,4
chr1_313,1867,513,188,0,0
chr13_13,2593,524,268,4,2
chr13_1400,8172,1793,1075,12,5
chr13_1401,7798,1673,1007,4,4
chr13_1402,5578,1437,695,5,2
chr13_1403,8193,1799,868,7,6
chr13_1404,7855,1840,789,6,2
chr13_1405,8034,1370,874,3,6
chr13_1406,5467,959,416,4,5
chr13_1407,6142,1481,769,10,10
chr13_1408,7507,1955,660,4,5
chr13_1409,8403,1775,1269,12,16
chr13_140,4076,1091,431,7,2
chr13_1410,3282,835,405,3,13
chr13_1411,2683,721,180,3,5
chr13_1412,4359,1017,32,0,0
chr13_1413,383,153,53,0,0
chr13_1414,4937,1331,599,7,6
chr13_1415,3689,1032,500,13,3
chr13_1416,5728,1260,566,3,2
chr13_1417,4359,1142,462,3,5
chr13_1418,2835,819,162,2,1
chr13_1419,5806,1484,559,4,7
chr13_141,5085,1497,536,6,4
chr13_1420,7090,1638,1085,9,7
chr13_1421,5539,1344,469,2,5
chr13_1422,6274,1579,1085,11,7
chr13_1423,8362,1757,1184,8,14
chr13_1424,8766,2225,1344,12,8
chr13_1425,6743,1509,1049,19,17
chr13_1426,7481,1638,1021,5,8
chr13_1427,7720,1925,1264,15,12
chr13_1428,6167,1551,832,4,9
chr13_1429,6698,1587,959,14,13
chr13_142,6018,1804,618,4,8
chr13_1430,6253,1538,901,6,9
chr13_1431,5494,1258,836,7,4
chr13_1432,6381,1582,753,11,8
chr13_1433,8871,2184,1140,11,14
chr13_1434,7410,1901,1188,4,12
chr13_1435,8496,1923,1143,5,8
chr13_1436,8515,1812,953,8,10
chr13_1437,8338,1980,1031,8,7
chr13_1438,8733,1984,1003,9,9
chr13_1439,7888,2073,1104,8,5
chr13_143,4899,1361,329,2,3
chr13_1440,7563,1605,1023,14,9
chr13_1441,7274,1738,1196,7,16
chr13_1442,8011,1920,1357,7,13
chr13_1443,8608,1698,1223,19,7
chr13_1444,7295,1533,903,9,11
chr13_1445,8046,1672,897,9,8
chr13_1446,9001,1684,1250,11,15
chr13_1447,9000,1683,1104,9,6
chr13_1448,8396,2011,1272,7,8
chr13_1449,8743,1594,997,9,5
chr13_144,6601,1953,841,4,5
chr13_1450,8505,1535,1100,5,9
chr13_1451,7819,1562,934,13,7
chr13_1452,7497,1649,1027,10,6
chr13_1453,7845,1472,936,7,7
chr13_1454,7348,1196,797,6,3
chr13_1455,8316,1390,965,8,10
chr13_1456,8718,1108,846,2,3
chr13_1457,6573,1664,707,1,0
chr13_1458,7012,1682,874,9,8
chr13_1459,5759,1461,908,6,6
chr13_145,4488,1302,325,3,5
chr13_1460,5511,1373,678,12,3
chr13_1461,6954,1703,916,12,3
chr13_1462,7575,1796,1064,9,10
chr13_1463,6976,1713,925,4,6
chr13_1464,1315,381,2,0,0
chr13_1465,504,137,0,0,0
chr13_1466,437,112,40,0,0
chr13_1467,852,283,174,0,1
chr13_1468,3477,1038,267,0,0
chr13_1469,6409,1671,873,3,10
chr13_146,7662,2159,1047,9,3
chr13_1470,5015,1521,570,5,4
chr13_1471,2,2,0,0,0
chr13_1472,2247,577,336,2,1
chr13_1473,7636,2034,665,2,4
chr13_1474,6610,1873,590,9,5
chr13_1475,6844,1633,603,7,9
chr13_1476,6305,1574,586,9,5
chr13_1477,6610,1680,759,7,7
chr13_1478,7378,1958,1129,5,9
chr13_1479,7318,1968,832,12,7
chr13_147,7539,2057,843,11,5
chr13_1480,5883,1652,941,18,10
chr13_1481,7964,1917,991,8,4
chr13_1482,6022,1590,754,3,3
chr13_1483,7533,1880,733,5,12
chr13_1484,4014,1104,610,2,6
chr13_1485,822,244,190,1,1
chr13_1486,,0,0,0,0
chr13_1487,67,18,0,0,0
chr13_1488,51,17,12,0,0
chr13_1489,,0,0,0,0
chr13_148,7483,2154,683,6,10
chr13_1490,212,58,16,0,0
chr13_1491,2587,698,297,6,2
chr13_1492,4947,1374,521,4,5
chr13_1493,865,251,2,0,0
chr13_1494,847,228,44,1,0
chr13_1495,860,197,36,0,0
chr13_1496,5419,1450,468,3,0
chr13_1497,4887,1177,558,1,6
chr13_1498,1527,404,2,0,0
chr13_1499,2176,604,164,2,3
chr13_149,6851,2075,1036,10,6
chr1_314,5062,1436,476,7,8
chr13_14,4086,1133,256,0,1
chr13_1500,2411,643,333,0,1
chr13_1501,3058,791,297,5,6
chr13_1502,6367,1612,811,8,4
chr13_1503,5128,1435,623,7,16
chr13_1504,6942,1777,765,7,0
chr13_1505,5197,1442,789,17,5
chr13_1506,4554,1245,283,5,3
chr13_1507,1692,428,178,0,0
chr13_1508,4093,875,429,0,2
chr13_1509,2493,593,350,2,4
chr13_150,5620,1524,568,12,4
chr13_1510,1961,483,250,0,2
chr13_1511,7376,1683,1018,7,7
chr13_1512,6336,1438,821,7,3
chr13_1513,5178,1136,589,4,3
chr13_1514,8862,1832,1226,10,7
chr13_1515,8583,1928,1291,13,11
chr13_1516,6478,1481,807,3,9
chr13_1517,5861,1276,680,4,3
chr13_1518,8876,1956,1256,10,11
chr13_1519,6070,1086,753,4,6
chr13_151,3158,949,381,3,5
chr13_1520,4372,1138,579,7,7
chr13_1521,5710,1248,774,3,6
chr13_1522,6275,1114,756,2,9
chr13_1523,9451,1828,1271,6,5
chr13_1524,7853,1651,1071,8,6
chr13_1525,6930,1446,1015,7,8
chr13_1526,6628,1582,897,1,4
chr13_1527,7586,1729,935,7,5
chr13_1528,2764,557,357,4,0
chr13_1529,,0,0,0,0
chr13_152,6181,1762,812,5,1
chr13_1530,3293,928,257,3,1
chr13_1531,1209,310,50,0,1
chr13_1532,5318,1202,694,3,7
chr13_1533,4645,1208,541,3,11
chr13_1534,6807,1391,791,6,2
chr13_1535,7188,1831,824,8,6
chr13_1536,5607,1454,471,5,5
chr13_1537,1330,346,90,1,0
chr13_1538,1934,614,225,2,2
chr13_1539,3770,972,288,2,4
chr13_153,4302,1304,599,3,2
chr13_1540,7126,1857,1104,4,17
chr13_1541,5385,1552,676,2,8
chr13_1542,4524,1231,464,4,4
chr13_1543,6324,1778,815,2,3
chr13_1544,5970,1568,783,5,6
chr13_1545,6335,1779,1033,4,10
chr13_1546,7752,2035,1069,5,5
chr13_1547,6455,1667,580,6,9
chr13_1548,3644,945,318,2,2
chr13_1549,5454,1427,787,8,6
chr13_154,4935,1362,372,3,5
chr13_1550,3198,691,504,6,3
chr13_1551,7229,1857,1086,4,14
chr13_1552,5341,1429,826,6,5
chr13_1553,8146,2312,855,5,10
chr13_1554,3490,825,351,4,2
chr13_1555,5200,1539,574,7,10
chr13_1556,6873,1787,903,6,6
chr13_1557,7255,1950,1172,8,9
chr13_1558,3159,934,376,2,2
chr13_1559,7747,1942,1178,6,5
chr13_155,8066,2464,955,8,8
chr13_1560,5351,1484,934,6,5
chr13_1561,7822,1998,1040,13,9
chr13_1562,7093,1647,697,1,6
chr13_1563,3391,755,402,2,3
chr13_1564,5001,1227,862,1,2
chr13_1565,7520,2109,891,4,1
chr13_1566,7406,1916,1065,10,8
chr13_1567,7260,1887,1229,7,5
chr13_1568,7921,1330,886,5,13
chr13_1569,5475,1216,651,5,4
chr13_156,3817,1024,478,3,4
chr13_1570,4575,959,493,1,4
chr13_1571,6875,1600,846,5,11
chr13_1572,7823,1730,1052,10,10
chr13_1573,7569,1598,785,1,7
chr13_1574,7357,1804,669,3,2
chr13_1575,6850,1878,749,7,3
chr13_1576,5024,1566,731,3,9
chr13_1577,5118,1386,686,12,3
chr13_1578,5529,1375,669,5,8
chr13_1579,5220,1331,423,2,0
chr13_157,6053,1572,800,6,3
chr13_1580,6355,1557,667,9,5
chr13_1581,2033,403,277,2,6
chr13_1582,94,31,26,0,0
chr13_1583,7355,1839,1014,13,6
chr13_1584,7373,1851,1211,10,22
chr13_1585,3620,1141,406,6,4
chr13_1586,2255,635,243,2,4
chr13_1587,5204,1363,744,8,9
chr13_1588,6451,1644,782,3,11
chr13_1589,147,35,0,0,0
chr13_158,5295,1439,714,8,12
chr13_1590,,0,0,0,0
chr13_1591,38,18,0,0,0
chr13_1592,136,28,0,0,0
chr13_1593,,0,0,0,0
chr13_1594,,0,0,0,0
chr13_1595,,0,0,0,0
chr13_1596,,0,0,0,0
chr13_1597,199,64,0,0,0
chr13_1598,1884,472,174,2,0
chr13_1599,5381,1257,385,7,1
chr13_159,4401,1119,493,8,10
chr1_315,6504,1905,694,2,3
chr13_15,4646,1229,195,0,0
chr13_1600,6592,1309,394,2,0
chr13_1601,8304,2022,1074,10,7
chr13_1602,5819,1380,790,6,4
chr13_1603,7344,1558,798,10,7
chr13_1604,2386,661,425,6,4
chr13_1605,7386,1702,585,2,4
chr13_1606,6893,1535,624,2,4
chr13_1607,7277,1863,932,12,6
chr13_1608,5271,1166,633,2,4
chr13_1609,3518,922,173,0,2
chr13_160,5776,1426,830,5,5
chr13_1610,3884,1023,541,1,11
chr13_1611,5728,1046,711,7,2
chr13_1612,6017,1386,759,3,6
chr13_1613,4021,1034,332,5,2
chr13_1614,7343,1777,703,3,7
chr13_1615,7231,1915,1100,14,7
chr13_1616,8155,1867,888,13,10
chr13_1617,7942,2156,808,10,6
chr13_1618,7328,1764,1008,7,6
chr13_1619,7846,1974,1011,12,9
chr13_161,6971,1836,373,3,2
chr13_1620,8356,1685,1247,8,10
chr13_1621,9155,1948,1180,11,5
chr13_1622,5189,1349,553,3,9
chr13_1623,6937,1425,699,8,7
chr13_1624,7777,1752,779,10,2
chr13_1625,6893,1692,1059,9,8
chr13_1626,6868,1877,922,9,8
chr13_1627,6528,1807,962,17,14
chr13_1628,7589,2098,864,11,8
chr13_1629,5910,1430,841,12,4
chr13_162,5436,1577,743,2,6
chr13_1630,3675,1080,413,3,1
chr13_1631,7418,1828,1082,12,27
chr13_1632,2960,794,459,3,1
chr13_1633,1613,454,71,0,1
chr13_1634,623,173,2,0,0
chr13_1635,6517,1732,794,18,6
chr13_1636,5764,1518,616,11,6
chr13_1637,7282,1775,992,8,6
chr13_1638,4908,1339,609,4,8
chr13_1639,6311,1482,910,8,8
chr13_163,5976,1661,514,5,4
chr13_1640,6845,1824,930,7,4
chr13_1641,6980,1734,1063,11,9
chr13_1642,6984,1895,1094,4,8
chr13_1643,6865,1809,804,7,15
chr13_1644,7161,2012,764,6,10
chr13_1645,6289,1645,741,9,1
chr13_1646,3371,820,309,1,5
chr13_1647,5035,1395,556,5,5
chr13_1648,6896,1913,394,3,3
chr13_1649,5082,1416,534,4,3
chr13_164,6675,1939,1022,4,4
chr13_1650,3703,1027,367,5,5
chr13_1651,1627,407,294,4,14
chr13_1652,4908,1532,725,9,5
chr13_1653,4263,1140,700,5,4
chr13_1654,7163,1700,610,5,4
chr13_1655,7655,2073,1136,12,3
chr13_1656,5736,1610,558,2,6
chr13_1657,3334,933,550,3,9
chr13_1658,7153,1739,961,12,9
chr13_1659,6285,1657,588,0,3
chr13_165,7330,2094,1022,5,5
chr13_1660,7479,1531,929,15,8
chr13_1661,7134,1939,490,4,3
chr13_1662,7666,2007,1079,10,8
chr13_1663,6563,1329,852,7,9
chr13_1664,7664,1850,727,5,3
chr13_1665,7938,1834,1171,11,3
chr13_1666,6125,1662,896,3,5
chr13_1667,8365,1673,911,5,1
chr13_1668,6934,1712,918,5,3
chr13_1669,7295,851,631,4,3
chr13_166,5836,1487,476,1,8
chr13_1670,9120,1709,1199,3,5
chr13_1671,8275,2009,1216,13,8
chr13_1672,6940,1866,984,6,8
chr13_1673,6821,1663,1112,3,7
chr13_1674,6458,1785,757,6,1
chr13_1675,8141,2075,1094,8,9
chr13_1676,7531,1324,960,8,9
chr13_1677,7256,1589,401,1,3
chr13_1678,3048,707,134,0,1
chr13_1679,9109,1928,1204,14,12
chr13_167,6834,1822,1112,14,10
chr13_1680,4386,1217,469,3,0
chr13_1681,2835,910,243,2,0
chr13_1682,7050,1852,1074,13,19
chr13_1683,5536,1211,589,3,3
chr13_1684,7077,1657,951,7,11
chr13_1685,6287,1237,630,7,8
chr13_1686,8133,1684,1063,9,7
chr13_1687,8774,1455,1102,4,6
chr13_1688,8820,1439,915,11,6
chr13_1689,8511,1968,1302,18,16
chr13_168,6584,2023,937,12,8
chr13_1690,8445,1864,1071,9,11
chr13_1691,7053,1300,793,5,7
chr13_1692,7874,1788,887,4,5
chr13_1693,7400,1691,565,5,5
chr13_1694,5594,1426,846,1,8
chr13_1695,2958,611,267,4,1
chr13_1696,5283,1443,561,9,7
chr13_1697,5324,1515,721,9,5
chr13_1698,7963,2007,1040,7,5
chr13_1699,4018,1096,570,3,4
chr13_169,7675,2184,732,8,14
chr1_316,5724,1797,891,6,7
chr13_16,4429,1041,246,1,0
chr13_1700,67,23,0,0,0
chr13_1701,1613,428,299,2,4
chr13_1702,1,1,0,0,0
chr13_1703,3200,921,448,6,5
chr13_1704,2918,727,190,4,1
chr13_1705,3852,893,578,3,3
chr13_1706,6890,1783,662,9,7
chr13_1707,1036,310,73,0,0
chr13_1708,3518,905,214,1,3
chr13_1709,7238,1931,1053,17,21
chr13_170,4317,1305,314,7,4
chr13_1710,6985,1784,868,10,9
chr13_1711,5626,1455,729,9,13
chr13_1712,5687,1669,831,11,10
chr13_1713,6765,1665,878,3,7
chr13_1714,6891,1874,999,15,7
chr13_1715,6929,1637,713,7,10
chr13_1716,7008,1534,1032,12,8
chr13_1717,5713,1308,702,2,4
chr13_1718,1207,295,38,1,0
chr13_1719,7082,1389,884,7,6
chr13_171,4361,1167,518,2,4
chr13_1720,8439,1844,1141,7,4
chr13_1721,7117,1784,905,4,7
chr13_1722,6466,1458,881,3,5
chr13_1723,9165,1374,1134,5,6
chr13_1724,4110,1063,671,4,3
chr13_1725,4192,1098,739,8,5
chr13_1726,8178,1915,1178,13,13
chr13_1727,8018,1747,989,4,2
chr13_1728,8069,1909,1302,11,4
chr13_1729,7800,1838,1142,14,4
chr13_172,1283,353,252,0,2
chr13_1730,5981,1376,813,5,7
chr13_1731,7866,1943,1159,9,5
chr13_1732,6440,1560,1065,9,4
chr13_1733,5333,1300,770,9,7
chr13_1734,7238,1772,879,5,4
chr13_1735,5639,1426,801,6,9
chr13_1736,5278,1383,607,3,12
chr13_1737,675,236,104,0,1
chr13_1738,7003,1566,828,5,5
chr13_1739,8455,1532,1160,16,12
chr13_173,6124,1748,700,5,8
chr13_1740,5554,1267,478,5,6
chr13_1741,7863,1233,780,3,6
chr13_1742,7225,1971,996,13,9
chr13_1743,5693,1362,698,6,6
chr13_1744,6332,1567,734,9,7
chr13_1745,7579,2025,1095,12,5
chr13_1746,6991,1961,839,8,14
chr13_1747,8553,2405,1346,18,11
chr13_1748,8427,1921,1275,10,13
chr13_1749,6929,1369,853,7,4
chr13_174,7377,1908,951,14,8
chr13_1750,7813,2074,1222,9,8
chr13_1751,7016,1814,947,3,6
chr13_1752,7386,1973,996,5,6
chr13_1753,7201,1960,1127,12,9
chr13_1754,7166,1773,765,5,5
chr13_1755,5660,1606,1039,8,4
chr13_1756,7141,1991,854,4,7
chr13_1757,7110,1933,766,7,8
chr13_1758,4718,1315,552,2,8
chr13_1759,6585,1801,862,5,13
chr13_175,4449,1284,677,12,6
chr13_1760,6097,1768,765,5,6
chr13_1761,137,43,8,0,0
chr13_1762,797,291,37,0,1
chr13_1763,1201,322,47,0,2
chr13_1764,5946,1395,792,3,8
chr13_1765,7299,1776,1139,6,9
chr13_1766,6131,1289,820,7,4
chr13_1767,4020,980,417,1,4
chr13_1768,4563,1053,597,23,6
chr13_1769,4853,1246,526,2,4
chr13_176,6663,1686,876,11,4
chr13_1770,6207,1578,580,8,6
chr13_1771,6056,1750,912,8,10
chr13_1772,7083,1997,924,12,13
chr13_1773,3694,980,525,5,4
chr13_1774,6076,1586,821,5,4
chr13_1775,2725,852,342,4,4
chr13_1776,5504,1524,598,7,7
chr13_1777,6933,2053,875,7,8
chr13_1778,5362,1459,548,2,6
chr13_1779,4693,1040,2,0,0
chr13_177,3332,829,355,7,12
chr13_1780,7108,1872,410,7,1
chr13_1781,7924,1887,1294,7,6
chr13_1782,8578,2125,1079,8,13
chr13_1783,7901,2087,1231,11,13
chr13_1784,8291,1407,964,12,6
chr13_1785,9061,1856,1318,11,6
chr13_1786,7554,2118,1512,13,9
chr13_1787,8047,1840,1184,40,7
chr13_1788,7881,1921,1091,6,19
chr13_1789,6027,1536,850,4,5
chr13_178,7230,1952,1122,5,18
chr13_1790,7049,1846,974,12,5
chr13_1791,8034,1881,1130,13,16
chr13_1792,8382,1067,674,6,9
chr13_1793,7314,1887,904,6,9
chr13_1794,7699,1975,755,7,6
chr13_1795,3647,750,426,4,4
chr13_1796,,0,0,0,0
chr13_1797,1,1,0,0,0
chr13_1798,,0,0,0,0
chr13_1799,,0,0,0,0
chr13_179,4957,1236,320,1,0
chr1_317,6748,2045,837,3,11
chr13_17,6266,1654,731,9,5
chr13_1800,,0,0,0,0
chr13_1801,207,64,55,1,1
chr13_1802,684,203,26,0,0
chr13_1803,3410,1011,442,8,4
chr13_1804,3279,996,407,6,4
chr13_1805,2820,884,351,1,9
chr13_1806,7148,1932,914,5,8
chr13_1807,6146,1757,992,8,7
chr13_1808,3063,792,277,1,4
chr13_1809,4468,1119,655,13,6
chr13_180,8183,2268,1148,11,5
chr13_1810,2568,730,373,6,5
chr13_1811,5237,1295,796,3,4
chr13_1812,2524,731,141,1,0
chr13_1813,3917,982,547,4,6
chr13_1814,1642,465,289,2,4
chr13_1815,6203,1596,752,5,6
chr13_1816,5743,1531,684,5,7
chr13_1817,6102,1694,683,2,9
chr13_1818,5165,1397,743,9,8
chr13_1819,4597,1136,626,4,4
chr13_181,7210,2013,878,9,11
chr13_1820,3310,924,441,1,2
chr13_1821,4338,1109,368,1,2
chr13_1822,8081,1683,918,10,9
chr13_1823,5468,1398,611,6,6
chr13_1824,3321,823,545,6,6
chr13_1825,6893,1717,760,4,6
chr13_1826,7649,1761,1054,3,4
chr13_1827,5923,1445,870,7,9
chr13_1828,5682,1196,878,6,3
chr13_1829,6074,1232,766,4,11
chr13_182,5685,1568,898,4,15
chr13_1830,3626,1058,206,0,0
chr13_1831,8247,2136,1320,12,9
chr13_1832,7315,1982,1071,12,5
chr13_1833,7947,2006,997,7,2
chr13_1834,8420,2189,1032,7,18
chr13_1835,7469,2148,1065,6,10
chr13_1836,8063,2237,1108,13,8
chr13_1837,7884,2019,1266,8,17
chr13_1838,7083,1691,826,6,5
chr13_1839,6932,1864,806,7,6
chr13_183,2989,827,277,11,3
chr13_1840,5486,1553,480,2,2
chr13_1841,6431,1648,1077,13,11
chr13_1842,2164,637,323,3,4
chr13_1843,41,13,0,0,0
chr13_1844,7435,1648,464,5,3
chr13_1845,5514,1231,801,2,5
chr13_1846,5527,1446,545,5,3
chr13_1847,5928,1525,844,8,4
chr13_1848,5592,1323,558,4,1
chr13_1849,4543,1290,527,4,2
chr13_184,8246,1810,1122,5,10
chr13_1850,5883,1608,523,8,7
chr13_1851,4544,1279,399,3,0
chr13_1852,7140,1642,1108,12,6
chr13_1853,7785,1939,999,13,6
chr13_1854,9365,1792,1273,9,6
chr13_1855,5055,1235,879,4,8
chr13_1856,6720,1626,941,7,12
chr13_1857,6637,1551,680,4,3
chr13_1858,6531,1590,827,8,4
chr13_1859,6340,1269,757,6,5
chr13_185,9359,1806,1207,4,6
chr13_1860,7623,1917,1029,7,3
chr13_1861,7636,2078,1202,10,10
chr13_1862,8572,2160,1413,8,29
chr13_1863,6601,1620,763,6,13
chr13_1864,4317,1057,505,2,6
chr13_1865,4078,1185,685,10,6
chr13_1866,2652,630,415,1,4
chr13_1867,5653,1587,879,9,7
chr13_1868,5098,1147,754,4,12
chr13_1869,5202,1287,802,9,7
chr13_186,8247,2430,1431,10,16
chr13_1870,8104,2132,1284,13,11
chr13_1871,7055,1844,1105,20,14
chr13_1872,335,51,23,0,0
chr13_1873,,0,0,0,0
chr13_1874,5825,1269,245,2,1
chr13_1875,2769,865,466,5,5
chr13_1876,3589,927,418,3,6
chr13_1877,5154,1520,747,6,12
chr13_1878,1623,446,0,0,0
chr13_1879,1812,540,117,3,0
chr13_187,7785,2189,869,10,10
chr13_1880,547,168,36,1,1
chr13_1881,1574,537,51,0,0
chr13_1882,2401,584,64,1,0
chr13_1883,6225,1778,726,3,18
chr13_1884,6644,1845,1049,11,15
chr13_1885,3836,1114,440,4,5
chr13_1886,41,24,18,0,0
chr13_1887,1130,337,201,6,2
chr13_1888,8053,1812,1114,5,8
chr13_1889,6228,1841,868,10,11
chr13_188,6360,1874,1159,12,11
chr13_1890,3373,1061,308,2,3
chr13_1891,4850,1308,704,9,8
chr13_1892,5996,1626,820,13,9
chr13_1893,6927,2033,1074,11,4
chr13_1894,7203,2060,907,3,9
chr13_1895,7059,2078,1096,12,14
chr13_1896,4561,1231,583,8,6
chr13_1897,2154,532,299,5,3
chr13_1898,5930,1633,723,10,5
chr13_1899,6719,1808,717,5,3
chr13_189,2121,660,433,2,5
chr1_318,5989,1786,933,14,5
chr13_18,7886,2012,1009,7,5
chr13_1900,3940,1159,573,5,12
chr13_1901,4849,1204,639,7,6
chr13_1902,2332,715,290,0,3
chr13_1903,24,7,3,0,0
chr13_1904,3697,909,527,4,12
chr13_1905,5183,1315,504,4,0
chr13_1906,1016,250,114,1,0
chr13_1907,6772,1692,1095,14,8
chr13_1908,7816,1825,1057,19,6
chr13_1909,6758,1702,1025,8,9
chr13_190,194,46,0,0,0
chr13_1910,7161,1356,890,3,4
chr13_1911,5575,1270,770,5,1
chr13_1912,4417,967,630,5,3
chr13_1913,6953,1872,980,11,9
chr13_1914,5474,1445,922,13,7
chr13_1915,8212,1984,1006,6,9
chr13_1916,2844,737,277,4,0
chr13_1917,340,84,47,1,0
chr13_1918,,0,0,0,0
chr13_1919,,0,0,0,0
chr13_191,173,61,0,0,0
chr13_1920,,0,0,0,0
chr13_1921,,0,0,0,0
chr13_1922,18,8,1,0,0
chr13_1923,2579,703,269,4,1
chr13_1924,3809,1068,500,3,6
chr13_1925,,0,0,0,0
chr13_1926,29,8,3,0,0
chr13_1927,,0,0,0,0
chr13_1928,2,1,0,0,0
chr13_1929,,0,0,0,0
chr13_192,7347,2194,1294,4,10
chr13_1930,,0,0,0,0
chr13_1931,,0,0,0,0
chr13_1932,82,22,0,0,0
chr13_1933,,0,0,0,0
chr13_1934,,0,0,0,0
chr13_1935,47,19,0,0,0
chr13_1936,,0,0,0,0
chr13_1937,40,20,15,0,1
chr13_1938,,0,0,0,0
chr13_1939,,0,0,0,0
chr13_193,7761,2005,1168,10,9
chr13_1940,,0,0,0,0
chr13_1941,,0,0,0,0
chr13_1942,,0,0,0,0
chr13_1943,13,7,6,0,0
chr13_1944,,0,0,0,0
chr13_1945,,0,0,0,0
chr13_1946,,0,0,0,0
chr13_1947,267,64,0,0,0
chr13_1948,3323,659,501,0,2
chr13_1949,6265,1565,886,3,8
chr13_194,8454,2242,1231,6,5
chr13_1950,8736,1325,912,8,3
chr13_1951,7529,1511,983,6,5
chr13_1952,7840,1699,1027,10,15
chr13_1953,7230,1573,808,10,8
chr13_1954,2,1,0,0,0
chr13_1955,328,112,34,0,0
chr13_1956,4615,1274,725,3,4
chr13_1957,7226,1772,1045,8,8
chr13_1958,3379,975,574,7,6
chr13_1959,8282,1848,1002,9,16
chr13_195,8458,2011,1227,3,14
chr13_1960,6693,1615,1097,12,14
chr13_1961,5574,1287,743,7,3
chr13_1962,,0,0,0,0
chr13_1963,6994,1644,981,3,8
chr13_1964,8595,1546,1160,13,11
chr13_1965,9504,1793,1366,2,14
chr13_1966,9081,1891,1287,9,7
chr13_1967,8496,1547,961,6,7
chr13_1968,9142,1964,1359,15,7
chr13_1969,7300,1823,715,5,7
chr13_196,7410,1709,1068,9,4
chr13_1970,7298,2025,1102,11,17
chr13_1971,5066,1436,542,3,2
chr13_1972,7205,1956,968,6,5
chr13_1973,5492,1248,638,0,4
chr13_1974,7081,1732,884,5,4
chr13_1975,8424,1927,1220,10,6
chr13_1976,8243,1664,1236,9,6
chr13_1977,8490,2085,1252,9,10
chr13_1978,5231,1137,518,5,3
chr13_1979,3574,1006,579,5,5
chr13_197,5557,1501,817,9,11
chr13_1980,6474,1742,820,4,4
chr13_1981,8449,1974,1383,11,14
chr13_1982,7948,1562,1128,4,4
chr13_1983,6921,1850,1031,8,6
chr13_1984,7948,1921,1062,10,11
chr13_1985,3752,926,568,3,0
chr13_1986,7345,1795,1071,10,6
chr13_1987,8058,2018,973,3,12
chr13_1988,9174,1671,1150,10,9
chr13_1989,4755,1255,585,10,3
chr13_198,7359,1826,1017,2,8
chr13_1990,728,198,37,2,0
chr13_1991,2,2,0,0,0
chr13_1992,70,25,0,0,0
chr13_1993,305,104,7,0,0
chr13_1994,855,248,47,1,0
chr13_1995,,0,0,0,0
chr13_1996,,0,0,0,0
chr13_1997,120,59,0,0,0
chr13_1998,64,17,0,0,0
chr13_1999,5878,1670,859,9,8
chr13_199,6028,1652,689,5,6
chr1_319,4659,1383,772,8,7
chr13_19,5798,1515,581,2,2
chr1_31,6758,1772,742,6,3
chr13_1,,0,0,0,0
chr13_2000,6498,1810,820,6,9
chr13_2001,5930,1640,427,4,3
chr13_2002,5922,1841,901,11,10
chr13_2003,4764,1453,752,10,20
chr13_2004,6810,1847,758,12,9
chr13_2005,7538,1873,1055,9,9
chr13_2006,7839,2147,760,9,5
chr13_2007,6646,1969,979,8,8
chr13_2008,5986,1736,955,5,6
chr13_2009,7627,2071,943,18,8
chr13_200,7378,2020,796,14,3
chr13_2010,5798,1436,692,9,4
chr13_2011,1698,524,136,0,2
chr13_2012,1921,611,295,0,3
chr13_2013,3821,1002,278,2,2
chr13_2014,4838,1427,546,3,2
chr13_2015,3901,819,530,2,5
chr13_2016,6625,1938,442,6,11
chr13_2017,7401,1842,1004,6,5
chr13_2018,6900,2052,939,8,11
chr13_2019,5906,1649,666,8,8
chr13_201,6985,1821,951,4,4
chr13_2020,7905,2074,1071,2,7
chr13_2021,6235,1460,714,9,5
chr13_2022,6179,1640,761,9,7
chr13_2023,3709,941,480,5,2
chr13_2024,6643,1779,791,10,9
chr13_2025,7564,1585,736,3,10
chr13_2026,7034,1980,1181,13,13
chr13_2027,8518,2358,1405,9,21
chr13_2028,7181,1932,1194,7,5
chr13_2029,9029,1959,1407,2,3
chr13_202,5331,1524,830,7,3
chr13_2030,5060,1379,745,5,5
chr13_2031,7930,2301,1295,14,12
chr13_2032,9299,1847,1347,9,4
chr13_2033,7533,1395,1111,6,2
chr13_2034,6679,1575,894,9,7
chr13_2035,6530,1414,597,2,4
chr13_2036,7736,1950,994,7,9
chr13_2037,8060,2102,1193,11,5
chr13_2038,7554,1956,921,4,1
chr13_2039,5757,1664,940,10,6
chr13_203,6297,1689,525,4,4
chr13_2040,2403,681,251,3,3
chr13_2041,4852,1396,795,11,2
chr13_2042,3251,783,428,1,3
chr13_2043,7956,2126,1138,11,10
chr13_2044,1361,348,231,0,0
chr13_2045,4666,1232,636,17,10
chr13_2046,8199,2154,1021,16,7
chr13_2047,4531,1108,638,6,6
chr13_2048,7114,1465,895,7,9
chr13_2049,8255,1249,894,9,7
chr13_204,3727,992,448,5,1
chr13_2050,8243,2045,799,5,5
chr13_2051,7370,1646,571,4,2
chr13_2052,8907,1294,1007,6,3
chr13_2053,8717,2451,1462,13,31
chr13_2054,7042,1601,1112,9,9
chr13_2055,7441,2179,1189,7,10
chr13_2056,7722,1977,812,5,5
chr13_2057,6341,1764,759,4,3
chr13_2058,6647,1720,881,3,6
chr13_2059,6533,1810,925,7,11
chr13_205,3120,926,381,5,6
